MLS#,Province,Region,City,Subdivision,Street,Address,Property Type,Date Listed,Price,Beds,Baths,Total_Sqft,Bedroom_Sqm,Dining_Sqm,Living_Sqm,Kitchen_Sqm,Cooling,Heating,Parking,Basement,Amenities,Features,Exterior Features,Street_City,LatLong,Latitude,Longitude
R2651025,BC,Vancouver,Burnaby,Brentwood Park,1955 Alpha Way,"1909-1955 Alpha Way, Burnaby, BC",Condo,2022-02-08,899000,2 bed,2 bath,874.0,0.0,0.0,0.0,0.0,,,,,,,,"1955 Alpha Way , Burnaby","(49.2668245, -123.0003777)",49.2668245,-123.0003777
R2651025,BC,Vancouver,Burnaby,Brentwood Park,1955 Alpha Way,"1909-1955 Alpha Way, Burnaby, BC",Condo,2022-02-08,899000,2 bed,2 bath,874.0,0.0,0.0,0.0,0.0,,,,,,,,"1955 Alpha Way , Burnaby","(49.2668245, -123.0003777)",49.2668245,-123.0003777
R2651025,BC,Vancouver,Burnaby,Brentwood Park,1955 Alpha Way,"1909-1955 Alpha Way, Burnaby, BC",Condo,2022-02-08,899000,2 bed,2 bath,874.0,0.0,0.0,0.0,0.0,,,,,,,,"1955 Alpha Way , Burnaby","(49.2668245, -123.0003777)",49.2668245,-123.0003777
R2651245,BC,Vancouver,North Vancouver,Roche Point,3600 Windcrest Drive,"507-3600 Windcrest Drive, North Vancouver, BC",Condo,2022-02-08,898000,2 bed,2 bath,1166.0,0.0,0.0,0.0,0.0,,,,,,,,"3600 Windcrest Drive , North Vancouver","(49.3062556, -122.9707834)",49.3062556,-122.9707834
R2651278,BC,Vancouver,Burnaby,Brentwood Park,4881 Highlawn Drive,"4881 Highlawn Drive, Burnaby, BC",Single Family,2022-02-08,1998000,3 bed,1 bath,2337.0,0.0,0.0,0.0,0.0,,,,,,,,"4881 Highlawn Drive , Burnaby","(49.2692178, -122.9959155)",49.2692178,-122.9959155
R2651015,BC,Vancouver,Vancouver,West End VW,1003 Pacific Street,"Ph 2101-1003 Pacific Street, Vancouver, BC",Condo,2022-02-08,2399000,3 bed,3 bath,1709.0,0.0,0.0,0.0,0.0,,,,,,,,"1003 Pacific Street , Vancouver","(49.2759504, -123.130746)",49.2759504,-123.130746
R2651493,BC,Vancouver,Vancouver,Downtown VW,1212 Howe Street,"1204-1212 Howe Street, Vancouver, BC",Condo,2022-02-08,698000,1 bed,1 bath,591.0,0.0,0.0,0.0,0.0,,,,,,,,"1212 Howe Street , Vancouver","(49.2773992, -123.12721488273138)",49.2773992,-123.12721488273138
R2651544,BC,Vancouver,Vancouver,Kitsilano,1868 W 5th Avenue,"403-1868 W 5th Avenue, Vancouver, BC",Condo,2022-02-08,1180000,2 bed,2 bath,832.0,0.0,0.0,0.0,0.0,,,,,,,,"1868 W 5th Avenue , Vancouver","(49.2667584, -123.1372559)",49.2667584,-123.1372559
R2651068,BC,Vancouver,Burnaby,Forest Glen BS,4798 Hazel Street,"102-4798 Hazel Street, Burnaby, BC",Townhome,2022-02-08,1299999,3 bed,3 bath,1385.0,0.0,0.0,0.0,0.0,,,,,,,,"4798 Hazel Street , Burnaby","(49.2304813, -123.0025874)",49.2304813,-123.0025874
R2651066,BC,Vancouver,West Vancouver,Gleneagles,6060 Marine Drive,"6060 Marine Drive, West Vancouver, BC",Single Family,2022-02-08,2398000,4 bed,3 bath,2085.0,0.0,0.0,0.0,0.0,,,,,,,,"6060 Marine Drive , West Vancouver","(49.3700469, -123.2763681)",49.3700469,-123.2763681
R2650935,BC,Vancouver,Vancouver,Yaletown,87 Nelson Street,"1686-87 Nelson Street, Vancouver, BC",Condo,2022-02-08,849000,1 bed,1 bath,534.0,0.0,0.0,0.0,0.0,,,,,,,,"87 Nelson Street , Vancouver","(49.2747461, -123.1148819)",49.2747461,-123.1148819
R2650901,BC,Vancouver,Burnaby,Montecito,7331 Montecito Drive,"8-7331 Montecito Drive, Burnaby, BC",Townhome,2022-02-08,599000,2 bed,2 bath,1279.0,0.0,0.0,0.0,0.0,,,,,,,,"7331 Montecito Drive , Burnaby","(49.2637879, -122.949556)",49.2637879,-122.949556
R2650998,BC,Vancouver,Burnaby,Metrotown,6088 Willingdon Avenue,"2103-6088 Willingdon Avenue, Burnaby, BC",Condo,2022-02-08,625000,1 bed,1 bath,769.0,0.0,0.0,0.0,0.0,,,,,,,,"6088 Willingdon Avenue , Burnaby","(49.2706634, -123.0031983)",49.2706634,-123.0031983
R2651639,BC,Vancouver,Vancouver,Kitsilano,1824 W 12th Avenue,"1824 W 12th Avenue, Vancouver, BC",Townhome,2022-02-08,799000,1 bed,2 bath,672.0,0.0,0.0,0.0,0.0,,,,,,,,"1824 W 12th Avenue , Vancouver","(49.2610482, -123.1554177)",49.2610482,-123.1554177
R2651448,BC,Vancouver,Vancouver,Kitsilano,1828 W 12th Avenue,"1828 W 12th Avenue, Vancouver, BC",Townhome,2022-02-08,2299000,3 bed,4 bath,1706.0,0.0,0.0,0.0,0.0,,,,,,,,"1828 W 12th Avenue , Vancouver","(49.2610482, -123.1554177)",49.2610482,-123.1554177
R2650904,BC,Vancouver,Vancouver,Coal Harbour,555 Jervis Street,"2008-555 Jervis Street, Vancouver, BC",Condo,2022-02-08,699800,1 bed,1 bath,527.0,0.0,0.0,0.0,0.0,,,,,,,,"555 Jervis Street , Vancouver","(49.2890961, -123.1254545)",49.2890961,-123.1254545
R2650952,BC,Vancouver,Vancouver,Downtown VW,535 Smithe Street,"1401-535 Smithe Street, Vancouver, BC",Condo,2022-02-08,995000,2 bed,2 bath,761.0,0.0,0.0,0.0,0.0,,,,,,,,"535 Smithe Street , Vancouver","(49.2802463, -123.1213592)",49.2802463,-123.1213592
R2651029,BC,Vancouver,Vancouver,Kitsilano,2575 W 4th Avenue,"207-2575 W 4th Avenue, Vancouver, BC",Condo,2022-02-08,699000,0 bed,1 bath,688.0,0.0,0.0,0.0,0.0,,,,,,,,"2575 W 4th Avenue , Vancouver","(49.2690402, -123.2100083)",49.2690402,-123.2100083
R2651099,BC,Vancouver,Vancouver,Downtown VW,777 Richards Street,"Sph5001-777 Richards Street, Vancouver, BC",Condo,2022-02-08,3200000,3 bed,3 bath,1661.0,0.0,0.0,0.0,0.0,,,,,,,,"777 Richards Street , Vancouver","(49.280570850000004, -123.11771402089678)",49.280570850000004,-123.11771402089678
R2651235,BC,Vancouver,Vancouver,Downtown VW,1372 Seymour Street,"4001-1372 Seymour Street, Vancouver, BC",Condo,2022-02-08,2780000,2 bed,2 bath,1345.0,0.0,0.0,0.0,0.0,,,,,,,,"1372 Seymour Street , Vancouver","(49.27469695, -123.12744933561032)",49.27469695,-123.12744933561032
R2651235,BC,Vancouver,Vancouver,Downtown VW,1372 Seymour Street,"4001-1372 Seymour Street, Vancouver, BC",Condo,2022-02-08,2780000,2 bed,2 bath,1345.0,0.0,0.0,0.0,0.0,,,,,,,,"1372 Seymour Street , Vancouver","(49.27469695, -123.12744933561032)",49.27469695,-123.12744933561032
R2651235,BC,Vancouver,Vancouver,Downtown VW,1372 Seymour Street,"4001-1372 Seymour Street, Vancouver, BC",Condo,2022-02-08,2780000,2 bed,2 bath,1345.0,0.0,0.0,0.0,0.0,,,,,,,,"1372 Seymour Street , Vancouver","(49.27469695, -123.12744933561032)",49.27469695,-123.12744933561032
R2651235,BC,Vancouver,Vancouver,Downtown VW,1372 Seymour Street,"4001-1372 Seymour Street, Vancouver, BC",Condo,2022-02-08,2780000,2 bed,2 bath,1345.0,0.0,0.0,0.0,0.0,,,,,,,,"1372 Seymour Street , Vancouver","(49.27469695, -123.12744933561032)",49.27469695,-123.12744933561032
R2651290,BC,Vancouver,Vancouver,University VW,3487 Binning Road,"1910-3487 Binning Road, Vancouver, BC",Condo,2022-02-08,1880000,3 bed,2 bath,1017.0,0.0,0.0,0.0,0.0,,,,,,,,"3487 Binning Road , Vancouver","(49.2546092, -123.2305138)",49.2546092,-123.2305138
R2650939,BC,Vancouver,Vancouver,Kitsilano,1854 W 10th Avenue,"1854 W 10th Avenue, Vancouver, BC",Townhome,2022-02-08,1650000,2 bed,2 bath,1379.0,0.0,0.0,0.0,0.0,,,,,,,,"1854 W 10th Avenue , Vancouver","(49.2628674, -123.152518)",49.2628674,-123.152518
R2651524,BC,Vancouver,Vancouver,Downtown VW,788 Hamilton Street,"803-788 Hamilton Street, Vancouver, BC",Condo,2022-02-08,899900,2 bed,1 bath,875.0,0.0,0.0,0.0,0.0,,,,,,,,"788 Hamilton Street , Vancouver","(49.27893745, -123.11539058540475)",49.27893745,-123.11539058540475
R2652011,BC,Vancouver,North Vancouver,Edgemont,3095 Crescentview Drive,"208-3095 Crescentview Drive, North Vancouver, BC",Condo,2022-02-08,1765000,2 bed,2 bath,1125.0,0.0,0.0,0.0,0.0,,,,,,,,"3095 Crescentview Drive , North Vancouver","(49.3377581, -123.103339)",49.3377581,-123.103339
R2651581,BC,Vancouver,Burnaby,Deer Lake,5178 Sperling Avenue,"5178 Sperling Avenue, Burnaby, BC",Single Family,2022-02-08,5998000,6 bed,6 bath,5876.0,0.0,0.0,0.0,0.0,,,,,,,,"5178 Sperling Avenue , Burnaby","(49.232085, -122.9647466)",49.232085,-122.9647466
R2651097,BC,Vancouver,North Vancouver,Lynnmour,941 Old Lillooet Road,"941 Old Lillooet Road, North Vancouver, BC",Townhome,2022-02-08,959900,3 bed,2 bath,1868.0,0.0,0.0,0.0,0.0,,,,,,,,"941 Old Lillooet Road , North Vancouver","(49.314779, -123.0250322)",49.314779,-123.0250322
R2651133,BC,Vancouver,Vancouver,Downtown VW,1188 Howe Street,"2005-1188 Howe Street, Vancouver, BC",Condo,2022-02-08,499000,1 bed,1 bath,490.0,0.0,0.0,0.0,0.0,,,,,,,,"1188 Howe Street , Vancouver","(49.277804849999995, -123.12665359690743)",49.277804849999995,-123.12665359690743
R2651056,BC,Vancouver,Vancouver,Kitsilano,2680 W 4th Avenue,"207-2680 W 4th Avenue, Vancouver, BC",Condo,2022-02-08,899900,2 bed,2 bath,907.0,0.0,0.0,0.0,0.0,,,,,,,,"2680 W 4th Avenue , Vancouver","(49.2680917, -123.16569254075655)",49.2680917,-123.16569254075655
R2651335,BC,Vancouver,Vancouver,Yaletown,89 Nelson Street,"1511-89 Nelson Street, Vancouver, BC",Condo,2022-02-08,699000,1 bed,1 bath,500.0,0.0,0.0,0.0,0.0,,,,,,,,"89 Nelson Street , Vancouver","(49.27525, -123.1149022)",49.27525,-123.1149022
R2651470,BC,Vancouver,Vancouver,South Vancouver,8188 Fraser Street,"1703-8188 Fraser Street, Vancouver, BC",Condo,2022-02-08,1159900,3 bed,2 bath,992.0,0.0,0.0,0.0,0.0,,,,,,,,"8188 Fraser Street , Vancouver","(49.2501799, -123.0900995)",49.2501799,-123.0900995
R2651355,BC,Vancouver,Vancouver,Renfrew Heights,2533 Penticton Street,"211-2533 Penticton Street, Vancouver, BC",Condo,2022-02-08,199000,2 bed,2 bath,995.0,0.0,0.0,0.0,0.0,,,,,,,,"2533 Penticton Street , Vancouver","(49.260091, -123.0530051)",49.260091,-123.0530051
R2651337,BC,Vancouver,Vancouver,Victoria VE,2220 Kingsway,"517-2220 Kingsway, Vancouver, BC",Condo,2022-02-08,549000,1 bed,1 bath,513.0,0.0,0.0,0.0,0.0,,,,,,,,"2220 Kingsway , Vancouver","(49.2428525, -123.060809)",49.2428525,-123.060809
R2650930,BC,Vancouver,West Vancouver,Caulfeild,5417 Greentree Road,"5417 Greentree Road, West Vancouver, BC",Single Family,2022-02-08,5998000,5 bed,7 bath,5576.0,0.0,0.0,0.0,0.0,,,,,,,,"5417 Greentree Road , West Vancouver","(49.3496393, -123.265481)",49.3496393,-123.265481
R2651325,BC,Vancouver,Vancouver,Killarney VE,6290 Kirkland Street,"6290 Kirkland Street, Vancouver, BC",Single Family,2022-02-08,1699000,5 bed,3 bath,2283.0,0.0,0.0,0.0,0.0,,,,,,,,"6290 Kirkland Street , Vancouver","(49.2269268, -123.0247414)",49.2269268,-123.0247414
R2650737,BC,Vancouver,Vancouver,Mount Pleasant VE,642 E 7th Avenue,"201-642 E 7th Avenue, Vancouver, BC",Condo,2022-02-08,548800,1 bed,1 bath,747.0,0.0,0.0,0.0,0.0,,,,,,,,"642 E 7th Avenue , Vancouver","(49.2646072, -123.1010946)",49.2646072,-123.1010946
R2651086,BC,Vancouver,Vancouver,Kitsilano,1450 Laburnum Street,"202-1450 Laburnum Street, Vancouver, BC",Condo,2022-02-08,599000,1 bed,1 bath,566.0,0.0,0.0,0.0,0.0,,,,,,,,"1450 Laburnum Street , Vancouver","(49.27301835, -123.15106355862844)",49.27301835,-123.15106355862844
R2651432,BC,Vancouver,Vancouver,False Creek,1788 Columbia Street,"306-1788 Columbia Street, Vancouver, BC",Condo,2022-02-08,699000,1 bed,1 bath,589.0,0.0,0.0,0.0,0.0,,,,,,,,"1788 Columbia Street , Vancouver","(45.63465987491578, -122.67383937695445)",45.63465987491578,-122.67383937695445
R2651012,BC,Vancouver,Burnaby,Simon Fraser Univer.,1071 Augusta Avenue,"1071 Augusta Avenue, Burnaby, BC",Single Family,2022-02-08,2388880,8 bed,5 bath,5069.0,0.0,0.0,0.0,0.0,,,,,,,,"1071 Augusta Avenue , Burnaby","(49.2687828, -122.9507728)",49.2687828,-122.9507728
R2651180,BC,Vancouver,North Vancouver,Upper Lonsdale,3760 St. Pauls Avenue,"3760 St. Pauls Avenue, North Vancouver, BC",Single Family,2022-02-08,2798000,3 bed,3 bath,3069.0,0.0,0.0,0.0,0.0,,,,,,,,"3760 St. Pauls Avenue , North Vancouver","(49.3468487, -123.0704654)",49.3468487,-123.0704654
R2650949,BC,Vancouver,Vancouver,Downtown VW,1189 Howe Street,"708-1189 Howe Street, Vancouver, BC",Condo,2022-02-08,459000,0 bed,1 bath,448.0,0.0,0.0,0.0,0.0,,,,,,,,"1189 Howe Street , Vancouver","(49.2780371, -123.1269037)",49.2780371,-123.1269037
R2650906,BC,Vancouver,Vancouver,Downtown VW,1238 Seymour Street,"812-1238 Seymour Street, Vancouver, BC",Condo,2022-02-08,769000,1 bed,1 bath,801.0,0.0,0.0,0.0,0.0,,,,,,,,"1238 Seymour Street , Vancouver","(49.2757243, -123.12592367431506)",49.2757243,-123.12592367431506
R2651566,BC,Vancouver,North Vancouver,Pemberton NV,2008 Fullerton Avenue,"909-2008 Fullerton Avenue, North Vancouver, BC",Condo,2022-02-08,599000,2 bed,1 bath,843.0,0.0,0.0,0.0,0.0,,,,,,,,"2008 Fullerton Avenue , North Vancouver","(49.330807199999995, -123.12104216138323)",49.330807199999995,-123.12104216138323
R2651761,BC,Vancouver,Vancouver,Downtown VW,33 W Pender Street,"306-33 W Pender Street, Vancouver, BC",Condo,2022-02-08,599999,1 bed,1 bath,668.0,0.0,0.0,0.0,0.0,,,,,,,,"33 W Pender Street , Vancouver","(49.28113515, -123.1063022102393)",49.28113515,-123.1063022102393
R2651184,BC,Vancouver,North Vancouver,Delbrook,501 W St. James Road,"501 W St. James Road, North Vancouver, BC",Single Family,2022-02-08,2498000,4 bed,2 bath,2961.0,0.0,0.0,0.0,0.0,,,,,,,,"501 W St. James Road , North Vancouver","(49.3392291, -123.0829677)",49.3392291,-123.0829677
R2651067,BC,Vancouver,Vancouver,Yaletown,1133 Homer Street,"Ph1-1133 Homer Street, Vancouver, BC",Condo,2022-02-08,1699000,2 bed,3 bath,1263.0,0.0,0.0,0.0,0.0,,,,,,,,"1133 Homer Street , Vancouver","(49.27616605, -123.1223957546423)",49.27616605,-123.1223957546423
R2651686,BC,Vancouver,West Vancouver,Dundarave,2203 Bellevue Avenue,"902-2203 Bellevue Avenue, West Vancouver, BC",Condo,2022-02-08,1199000,1 bed,1 bath,894.0,0.0,0.0,0.0,0.0,,,,,,,,"2203 Bellevue Avenue , West Vancouver","(49.3276861, -123.1623231)",49.3276861,-123.1623231
R2651114,BC,Vancouver,Vancouver,Grandview Woodland,2250 Commercial Drive,"418-2250 Commercial Drive, Vancouver, BC",Condo,2022-02-08,1119000,1 bed,2 bath,954.0,0.0,0.0,0.0,0.0,,,,,,,,"2250 Commercial Drive , Vancouver","(49.26439325, -123.0693681549279)",49.26439325,-123.0693681549279
R2651128,BC,Vancouver,Burnaby,Metrotown,6658 Dow Avenue,"1703-6658 Dow Avenue, Burnaby, BC",Condo,2022-02-08,588000,1 bed,1 bath,604.0,0.0,0.0,0.0,0.0,,,,,,,,"6658 Dow Avenue , Burnaby","(49.2233753, -123.00074770866242)",49.2233753,-123.00074770866242
R2651171,BC,Vancouver,Burnaby,Burnaby Lake,7913 Nursery Street,"7913 Nursery Street, Burnaby, BC",Single Family,2022-02-08,1688000,4 bed,4 bath,2007.0,0.0,0.0,0.0,0.0,,,,,,,,"7913 Nursery Street , Burnaby","(49.2372826, -122.9489547)",49.2372826,-122.9489547
R2651328,BC,Vancouver,Vancouver,Kitsilano,2234 W 1st Avenue,"208-2234 W 1st Avenue, Vancouver, BC",Condo,2022-02-08,499900,1 bed,1 bath,541.0,0.0,0.0,0.0,0.0,,,,,,,,"2234 W 1st Avenue , Vancouver","(49.2702567, -123.109416)",49.2702567,-123.109416
R2651503,BC,Vancouver,Vancouver,Kitsilano,1826 W 12th Avenue,"1826 W 12th Avenue, Vancouver, BC",Townhome,2022-02-08,1799000,2 bed,3 bath,1120.0,0.0,0.0,0.0,0.0,,,,,,,,"1826 W 12th Avenue , Vancouver","(49.2610482, -123.1554177)",49.2610482,-123.1554177
R2651582,BC,Vancouver,Burnaby,Brentwood Park,2378 Alpha Avenue,"702-2378 Alpha Avenue, Burnaby, BC",Condo,2022-02-08,599900,1 bed,1 bath,460.0,0.0,0.0,0.0,0.0,,,,,,,,"2378 Alpha Avenue , Burnaby","(49.263055699999995, -122.9999389)",49.263055699999995,-122.9999389
R2650900,BC,Vancouver,Vancouver,Fairview VW,1405 W 15th Avenue,"512-1405 W 15th Avenue, Vancouver, BC",Condo,2022-02-08,799900,2 bed,1 bath,956.0,0.0,0.0,0.0,0.0,,,,,,,,"1405 W 15th Avenue , Vancouver","(49.258221, -123.13701806260528)",49.258221,-123.13701806260528
R2650960,BC,Vancouver,West Vancouver,Caulfeild,4485 Keith Road,"4485 Keith Road, West Vancouver, BC",Single Family,2022-02-08,6580000,6 bed,8 bath,8415.0,0.0,0.0,0.0,0.0,,,,,,,,"4485 Keith Road , West Vancouver","(49.3490429, -123.2635469)",49.3490429,-123.2635469
R2650972,BC,Vancouver,North Vancouver,Dollarton,311 Beachview Drive,"311 Beachview Drive, North Vancouver, BC",Single Family,2022-02-08,2600000,5 bed,3 bath,2700.0,0.0,0.0,0.0,0.0,,,,,,,,"311 Beachview Drive , North Vancouver","(49.3068742, -122.9498576)",49.3068742,-122.9498576
R2651051,BC,Vancouver,Vancouver,University VW,5955 Birney Avenue,"508-5955 Birney Avenue, Vancouver, BC",Condo,2022-02-08,699000,1 bed,1 bath,608.0,0.0,0.0,0.0,0.0,,,,,,,,"5955 Birney Avenue , Vancouver","(49.2543437, -123.2329408)",49.2543437,-123.2329408
R2651201,BC,Vancouver,Burnaby,Metrotown,5812 Patterson Avenue,"5812 Patterson Avenue, Burnaby, BC",Townhome,2022-02-08,1230000,2 bed,3 bath,1323.0,0.0,0.0,0.0,0.0,,,,,,,,"5812 Patterson Avenue , Burnaby","(49.23159905, -123.01238762508555)",49.23159905,-123.01238762508555
R2651210,BC,Vancouver,Vancouver,Knight,4329 Perry Street,"4329 Perry Street, Vancouver, BC",Single Family,2022-02-08,1388000,3 bed,3 bath,1450.0,0.0,0.0,0.0,0.0,,,,,,,,"4329 Perry Street , Vancouver","(49.2493272, -123.071146)",49.2493272,-123.071146
R2650968,BC,Vancouver,West Vancouver,British Properties,570 Robin Hood Road,"570 Robin Hood Road, West Vancouver, BC",Single Family,2022-02-08,3700000,5 bed,3 bath,4500.0,0.0,0.0,0.0,0.0,,,,,,,,"570 Robin Hood Road , West Vancouver","(49.3539251, -123.1302192)",49.3539251,-123.1302192
R2651457,BC,Vancouver,Vancouver,Quilchena,4463 Haggart Street,"4463 Haggart Street, Vancouver, BC",Single Family,2022-02-08,4180000,3 bed,2 bath,2434.0,0.0,0.0,0.0,0.0,,,,,,,,"4463 Haggart Street , Vancouver","(49.2452618, -123.1605532)",49.2452618,-123.1605532
R2651488,BC,Vancouver,West Vancouver,Ambleside,1231 Inglewood Avenue,"1231 Inglewood Avenue, West Vancouver, BC",Single Family,2022-02-08,5188000,5 bed,6 bath,4482.0,0.0,0.0,0.0,0.0,,,,,,,,"1231 Inglewood Avenue , West Vancouver","(49.3344904, -123.1409834)",49.3344904,-123.1409834
R2651315,BC,Vancouver,Vancouver,Downtown VW,1372 Seymour Street,"3802-1372 Seymour Street, Vancouver, BC",Condo,2022-02-08,1620000,2 bed,2 bath,990.0,0.0,0.0,0.0,0.0,,,,,,,,"1372 Seymour Street , Vancouver","(49.27469695, -123.12744933561032)",49.27469695,-123.12744933561032
R2651092,BC,Vancouver,Vancouver,Kitsilano,2089 Bayswater Street,"2089 Bayswater Street, Vancouver, BC",Townhome,2022-02-08,1289000,2 bed,1 bath,981.0,0.0,0.0,0.0,0.0,,,,,,,,"2089 Bayswater Street , Vancouver","(49.270193, -123.1710192)",49.270193,-123.1710192
R2650909,BC,Vancouver,North Vancouver,Lower Lonsdale,145 St. Georges Avenue,"1507-145 St. Georges Avenue, North Vancouver, BC",Condo,2022-02-08,699999,2 bed,1 bath,834.0,0.0,0.0,0.0,0.0,,,,,,,,"145 St. Georges Avenue , North Vancouver","(49.3309939, -123.0689893)",49.3309939,-123.0689893
R2650979,BC,Vancouver,Vancouver,Grandview Woodland,1737 E 2nd Avenue,"1737 E 2nd Avenue, Vancouver, BC",Single Family,2022-02-08,2948000,3 bed,3 bath,2842.0,0.0,0.0,0.0,0.0,,,,,,,,"1737 E 2nd Avenue , Vancouver","(49.2691535, -123.1007936)",49.2691535,-123.1007936
R2650927,BC,Vancouver,North Vancouver,Calverhall,1033 Shavington Street,"1033 Shavington Street, North Vancouver, BC",Single Family,2022-02-08,2289000,10 bed,5 bath,3804.0,0.0,0.0,0.0,0.0,,,,,,,,"1033 Shavington Street , North Vancouver","(49.31180605, -123.04624137730863)",49.31180605,-123.04624137730863
R2651192,BC,Vancouver,North Vancouver,Central Lonsdale,220 W 23rd Street,"220 W 23rd Street, North Vancouver, BC",Single Family,2022-02-08,1599000,2 bed,2 bath,1686.0,0.0,0.0,0.0,0.0,,,,,,,,"220 W 23rd Street , North Vancouver","(49.33049035, -123.07633385976368)",49.33049035,-123.07633385976368
R2651219,BC,Vancouver,North Vancouver,Capilano NV,1335 Ridgewood Drive,"1335 Ridgewood Drive, North Vancouver, BC",Single Family,2022-02-08,1998000,4 bed,2 bath,2788.0,0.0,0.0,0.0,0.0,,,,,,,,"1335 Ridgewood Drive , North Vancouver","(49.3395095, -123.1143718)",49.3395095,-123.1143718
R2650975,BC,Vancouver,Burnaby,Metrotown,6658 Dow Avenue,"3506-6658 Dow Avenue, Burnaby, BC",Condo,2022-02-08,668000,1 bed,1 bath,687.0,0.0,0.0,0.0,0.0,,,,,,,,"6658 Dow Avenue , Burnaby","(49.2233753, -123.00074770866242)",49.2233753,-123.00074770866242
R2651116,BC,Vancouver,Vancouver,Hastings,2320 Trinity Street,"304-2320 Trinity Street, Vancouver, BC",Condo,2022-02-08,649000,2 bed,1 bath,944.0,0.0,0.0,0.0,0.0,,,,,,,,"2320 Trinity Street , Vancouver","(49.289716, -123.0493284)",49.289716,-123.0493284
R2651044,BC,Vancouver,Burnaby,Brentwood Park,4788 Brentwood Drive,"404-4788 Brentwood Drive, Burnaby, BC",Condo,2022-02-08,599000,1 bed,1 bath,689.0,0.0,0.0,0.0,0.0,,,,,,,,"4788 Brentwood Drive , Burnaby","(49.2662399, -122.99479073673217)",49.2662399,-122.99479073673217
R2651353,BC,Vancouver,Vancouver,Fairview VW,1149 W 11th Avenue,"105-107-1149 W 11th Avenue, Vancouver, BC",Condo,2022-02-08,779900,3 bed,2 bath,1011.0,0.0,0.0,0.0,0.0,,,,,,,,"1149 W 11th Avenue , Vancouver","(49.26184415, -123.13014415954066)",49.26184415,-123.13014415954066
R2651679,BC,Vancouver,North Vancouver,Seymour NV,625 Seymour Court,"625 Seymour Court, North Vancouver, BC",Single Family,2022-02-08,2198000,6 bed,3 bath,2523.0,0.0,0.0,0.0,0.0,,,,,,,,"625 Seymour Court , North Vancouver","(49.3127469, -123.0194913)",49.3127469,-123.0194913
R2651005,BC,Vancouver,Vancouver,Fairview VW,1030 W Broadway,"602-1030 W Broadway, Vancouver, BC",Condo,2022-02-08,599000,1 bed,1 bath,590.0,0.0,0.0,0.0,0.0,,,,,,,,"1030 W Broadway , Vancouver","(49.2631378, -123.1276886)",49.2631378,-123.1276886
R2651348,BC,Vancouver,North Vancouver,Canyon Heights NV,4752 Pheasant Place,"4752 Pheasant Place, North Vancouver, BC",Single Family,2022-02-08,2985000,5 bed,3 bath,3197.0,0.0,0.0,0.0,0.0,,,,,,,,"4752 Pheasant Place , North Vancouver","(49.3549269, -123.1010956)",49.3549269,-123.1010956
R2651223,BC,Vancouver,Vancouver,Coal Harbour,620 Cardero Street,"2404-620 Cardero Street, Vancouver, BC",Condo,2022-02-08,1088000,1 bed,1 bath,607.0,0.0,0.0,0.0,0.0,,,,,,,,"620 Cardero Street , Vancouver","(49.2906494, -123.129946)",49.2906494,-123.129946
R2651289,BC,Vancouver,Vancouver,University VW,5605 Hampton Place,"209-5605 Hampton Place, Vancouver, BC",Condo,2022-02-08,680000,1 bed,1 bath,639.0,0.0,0.0,0.0,0.0,,,,,,,,"5605 Hampton Place , Vancouver","(49.2580073, -123.23250656284246)",49.2580073,-123.23250656284246
R2652090,BC,Vancouver,North Vancouver,Central Lonsdale,212 W 23rd Street,"212 W 23rd Street, North Vancouver, BC",Single Family,2022-02-08,1395000,3 bed,2 bath,1538.0,0.0,0.0,0.0,0.0,,,,,,,,"212 W 23rd Street , North Vancouver","(49.33058185, -123.07592529913322)",49.33058185,-123.07592529913322
R2651367,BC,Vancouver,Vancouver,Main,301 E Woodstock Avenue,"301 E Woodstock Avenue, Vancouver, BC",Single Family,2022-02-08,2088000,7 bed,4 bath,2451.0,0.0,0.0,0.0,0.0,,,,,,,,"301 E Woodstock Avenue , Vancouver","(49.2336628, -123.1037044)",49.2336628,-123.1037044
R2651136,BC,Vancouver,Burnaby,Highgate,7328 Arcola Street,"2305-7328 Arcola Street, Burnaby, BC",Condo,2022-02-08,725000,2 bed,2 bath,850.0,0.0,0.0,0.0,0.0,,,,,,,,"7328 Arcola Street , Burnaby","(49.2191525, -122.9677809)",49.2191525,-122.9677809
